Wall time,Step,Value
1747074729.1651623,801,8.0
1747074732.2581837,802,5.0
1747074735.5308409,803,5.0
1747074739.8553598,804,10.0
1747074744.6163685,805,11.0
1747074749.6524913,806,13.0
1747074754.640994,807,19.0
1747074758.7487254,808,6.0
1747074765.0507257,809,10.0
1747074768.0404167,810,4.0
1747074771.5472503,811,5.0
1747074774.177553,812,3.0
1747074777.1120856,813,4.0
1747074781.1842606,814,17.0
1747074784.0496569,815,7.0
1747074787.6926725,816,5.0
1747074793.1645293,817,17.0
1747074798.0750031,818,8.0
1747074803.0606165,819,8.0
1747074808.164286,820,12.0
1747074810.4523137,821,2.0
1747074813.9081168,822,8.0
1747074817.2358053,823,4.0
1747074821.137124,824,6.0
1747074826.0037725,825,8.0
1747074831.093942,826,9.0
1747074835.3001783,827,10.0
1747074838.4407947,828,4.0
1747074841.9419134,829,12.0
1747074845.184821,830,5.0
1747074848.1240983,831,7.0
1747074851.954222,832,12.0
1747074856.7893653,833,8.0
1747074859.920394,834,5.0
1747074863.3406105,835,5.0
1747074866.0864015,836,3.0
1747074869.411732,837,8.0
1747074872.183951,838,3.0
1747074876.5847912,839,6.0
1747074881.7566779,840,9.0
1747074885.1266186,841,5.0
1747074888.2376587,842,4.0
1747074892.8975987,843,8.0
1747074896.286665,844,6.0
1747074902.082846,845,11.0
1747074906.91461,846,10.0
1747074909.6014435,847,4.0
1747074911.7314575,848,2.0
1747074915.5825047,849,6.0
1747074919.5071597,850,6.0
1747074921.7503188,851,2.0
1747074924.12347,852,3.0
1747074926.8606825,853,4.0
1747074930.8591216,854,6.0
1747074933.9835126,855,4.0
1747074937.3757377,856,5.0
1747074939.9766185,857,3.0
1747074943.450138,858,5.0
1747074948.2892187,859,11.0
1747074950.766968,860,2.0
1747074957.1866398,861,9.0
1747074960.730397,862,6.0
1747074965.079874,863,7.0
1747074967.325676,864,2.0
1747074970.5991127,865,4.0
1747074974.4616492,866,6.0
1747074977.8239174,867,5.0
1747074981.4636602,868,6.0
1747074985.7142973,869,6.0
1747074991.1437328,870,12.0
1747074995.5686247,871,8.0
1747074999.8353095,872,7.0
1747075007.683406,873,18.0
1747075012.675956,874,9.0
1747075018.2246616,875,10.0
1747075021.9846358,876,5.0
1747075025.7759438,877,9.0
1747075029.203001,878,5.0
1747075034.6166172,879,14.0
1747075040.1751714,880,12.0
1747075043.8919811,881,6.0
1747075049.660796,882,13.0
1747075053.1044636,883,5.0
1747075060.5728767,884,17.0
1747075065.879227,885,7.0
1747075069.7570782,886,6.0
1747075073.814978,887,10.0
1747075078.1685963,888,7.0
1747075083.1582294,889,13.0
1747075088.4151802,890,8.0
1747075092.081537,891,9.0
1747075097.4240296,892,9.0
1747075103.7968183,893,14.0
1747075108.0459924,894,7.0
1747075112.003295,895,12.0
1747075119.0996628,896,15.0
1747075122.2458036,897,8.0
1747075126.1312468,898,13.0
1747075131.3769035,899,16.0
1747075136.379313,900,9.0
1747075140.6836913,901,17.0
