Wall time,Step,Value
1746886549.069384,3981,7.0
1746886647.5612872,4012,4.0
1746886655.2932491,4014,15.0
1746886689.9854121,4023,8.0
1746886723.740359,4034,11.0
1746886748.8421924,4040,17.0
1746886768.6312764,4047,8.0
1746886896.2309687,4084,10.0
1746886984.1366606,4109,4.0
1746887004.3161633,4115,16.0
1746887023.6975951,4121,9.0
1746887036.3016138,4124,8.0
1746887110.9402096,4146,8.0
1746887147.4015243,4156,11.0
1746887231.8882773,4181,12.0
1746887271.3677566,4192,14.0
1746887321.2655058,4207,3.0
1746887372.520586,4221,14.0
1746887388.620425,4227,13.0
1746887457.7517982,4246,15.0
1746887468.2802896,4249,11.0
1746887477.3730774,4252,8.0
1746887494.3740072,4257,9.0
1746887578.464324,4281,11.0
1746887709.3898356,4318,11.0
1746887727.440122,4323,23.0
1746887745.2848349,4328,8.0
1746887770.198892,4334,10.0
1746887917.0047362,4376,4.0
1746887928.2507908,4379,8.0
1746887984.2316477,4395,11.0
1746888013.7510297,4403,20.0
1746888028.2300336,4407,9.0
1746888084.2376082,4422,4.0
1746888093.1539412,4424,15.0
1746888125.719316,4435,8.0
1746888154.8391335,4443,17.0
1746888198.804754,4454,12.0
1746888241.6486459,4466,9.0
1746888328.2410479,4489,11.0
1746888350.3912024,4495,16.0
1746888451.059187,4525,12.0
1746888490.2775548,4535,8.0
1746888507.0418103,4539,12.0
1746888593.1974463,4564,8.0
1746888604.6894412,4568,8.0
1746888625.9151382,4574,13.0
1746888656.583858,4582,10.0
1746888745.0879126,4606,12.0
1746888755.1726267,4609,13.0
1746888767.7121105,4612,6.0
1746888899.320246,4649,8.0
1746888915.3266916,4654,12.0
1746888928.8156412,4658,10.0
1746888932.0581844,4659,7.0
1746888942.641716,4662,11.0
1746888961.0448897,4667,12.0
1746889002.0266454,4678,10.0
1746889029.8119514,4686,8.0
1746889044.901045,4690,10.0
1746889050.8534274,4692,7.0
1746889076.77248,4698,25.0
1746889107.3583436,4706,12.0
1746889111.670594,4707,10.0
1746889132.7450914,4713,8.0
1746889143.6817007,4716,17.0
1746889194.610532,4730,12.0
1746889219.8451493,4737,14.0
1746889303.566009,4759,12.0
1746889333.729575,4766,4.0
1746889354.3036005,4772,11.0
1746889367.3070889,4776,11.0
1746889371.7322628,4777,9.0
1746889476.1672704,4804,14.0
1746889485.688898,4807,11.0
1746889499.3039207,4810,10.0
1746889512.6128273,4814,7.0
1746889575.0407062,4830,9.0
1746889583.7161853,4832,12.0
1746889591.6616256,4834,11.0
1746889596.0663645,4835,12.0
1746889599.5430603,4836,7.0
1746889631.008922,4844,7.0
1746889773.4213107,4882,8.0
1746889825.4878156,4895,14.0
1746889883.61755,4910,10.0
1746889950.9369383,4929,7.0
1746889963.9925542,4933,8.0
1746889989.3761632,4940,16.0
1746890007.460596,4944,18.0
1746890022.9415774,4949,15.0
1746890144.1551554,4980,5.0
1746890178.091706,4990,6.0
1746890181.6570654,4991,9.0
1746890300.956392,5023,8.0
1746890387.7387238,5047,7.0
1746890440.125647,5061,11.0
1746890456.1967247,5066,8.0
1746890506.7766068,5079,7.0
1746890511.2061303,5080,11.0
1746890538.6662042,5088,10.0
1746890547.6108532,5090,10.0
1746890566.579814,5095,17.0
1746890704.8646169,5132,8.0
1746890719.5112708,5136,12.0
1746890733.4824378,5140,12.0
1746890773.7561722,5151,14.0
1746890780.391665,5152,9.0
1746890786.394612,5154,8.0
1746890790.1281555,5155,9.0
1746890903.2548304,5187,13.0
1746890943.0648434,5198,8.0
1746890949.491807,5200,14.0
1746890964.6068816,5205,11.0
1746890971.0000029,5207,8.0
1746890991.1081295,5212,14.0
1746891013.631365,5218,14.0
1746891036.4000652,5225,4.0
1746891087.228179,5238,16.0
1746891143.5014536,5253,6.0
1746891159.609212,5258,14.0
1746891175.4692774,5262,3.0
1746891187.5785606,5265,10.0
1746891263.4558136,5286,10.0
1746891297.1832974,5295,10.0
1746891376.7766516,5318,9.0
1746891380.0633786,5319,10.0
1746891389.0450761,5322,11.0
1746891393.8632145,5324,4.0
1746891405.9433265,5328,12.0
1746891427.2840474,5334,6.0
1746891523.948738,5362,15.0
1746891552.1939096,5370,9.0
1746891625.1465302,5393,9.0
1746891655.815865,5402,3.0
1746891660.8358946,5403,12.0
1746891706.452059,5417,10.0
1746891727.455287,5424,11.0
1746891804.5147755,5445,6.0
1746891833.2445438,5452,11.0
1746891840.246895,5454,5.0
1746891852.4571915,5457,5.0
1746891858.137627,5459,11.0
1746892012.8439603,5504,11.0
1746892032.1552022,5509,13.0
1746892036.2164218,5510,10.0
1746892060.756272,5517,7.0
1746892073.8608017,5521,7.0
1746892081.9704154,5523,7.0
1746892165.2993257,5545,12.0
1746892248.1707451,5567,11.0
1746892386.2928789,5604,19.0
1746892530.6960034,5643,14.0
1746892566.5360441,5653,7.0
1746892618.782844,5667,7.0
1746892690.2439756,5687,9.0
1746892821.2450175,5723,9.0
1746892847.1185393,5730,12.0
1746892883.5273747,5740,9.0
1746892925.4621093,5752,7.0
1746892935.9805481,5755,10.0
1746892943.2476208,5757,6.0
1746892945.2177935,5758,2.0
1746892995.0803568,5772,9.0
1746893028.2506096,5781,14.0
1746893055.8698812,5789,9.0
1746893207.3695633,5832,16.0
1746893327.6332119,5866,11.0
1746893374.9520032,5879,13.0
1746893379.3453975,5880,14.0
1746893389.7162063,5882,9.0
1746893631.3673086,5948,3.0
1746893646.6572297,5953,6.0
1746893655.5543184,5956,6.0
1746893684.964865,5964,9.0
1746893743.1872592,5981,6.0
