Wall time,Step,Value
1747198336.6909206,4318,11.0
1747198358.487312,4323,6.0
1747198379.2756732,4328,8.0
1747198406.8023286,4334,4.0
1747198594.3722258,4376,6.0
1747198605.7307236,4379,3.0
1747198682.3717294,4395,6.0
1747198712.693857,4403,16.0
1747198733.2041008,4407,7.0
1747198799.3079906,4422,6.0
1747198806.1965075,4424,5.0
1747198852.2327275,4435,7.0
1747198886.8805895,4443,7.0
1747198936.9716725,4454,8.0
1747198997.6759052,4466,5.0
1747199114.0331855,4489,9.0
1747199144.8270783,4495,7.0
1747199302.8983898,4525,11.0
1747199361.3207307,4535,9.0
1747199382.8416412,4539,9.0
1747199507.0422304,4564,9.0
1747199527.944384,4568,8.0
1747199565.9873483,4574,10.0
1747199607.8176339,4582,7.0
1747199724.5922194,4606,12.0
1747199738.8902252,4609,7.0
1747199754.8078644,4612,10.0
1747199938.87052,4649,7.0
1747199959.5311964,4654,7.0
1747199981.2576015,4658,4.0
1747199985.9313774,4659,6.0
1747199997.9436564,4662,4.0
1747200021.1236308,4667,8.0
1747200069.99414,4678,11.0
1747200103.2527454,4686,9.0
1747200121.827631,4690,7.0
1747200128.752842,4692,5.0
1747200151.1785958,4698,6.0
1747200185.4618602,4706,10.0
1747200190.2902951,4707,6.0
1747200213.3039038,4713,8.0
1747200231.1386745,4716,5.0
1747200300.2420716,4730,3.0
1747200327.5596337,4737,4.0
1747200415.7832217,4759,4.0
1747200442.3695734,4766,5.0
1747200468.5795684,4772,7.0
1747200487.6287231,4776,8.0
1747200491.7004857,4777,5.0
1747200617.4126022,4804,7.0
1747200631.6760023,4807,17.0
1747200644.5495648,4810,5.0
1747200658.0352998,4814,2.0
1747200727.3342297,4830,11.0
1747200733.301259,4832,4.0
1747200741.0351121,4834,7.0
1747200744.059644,4835,3.0
1747200747.8372757,4836,5.0
1747200783.7142835,4844,6.0
1747200966.2843738,4882,13.0
1747201030.5740905,4895,8.0
1747201103.5791378,4910,11.0
1747201193.2106564,4929,5.0
1747201211.1024425,4933,4.0
1747201245.7982051,4940,9.0
1747201266.8237824,4944,4.0
1747201289.3992722,4949,7.0
1747201425.097545,4980,8.0
1747201468.950306,4990,6.0
1747201474.9025195,4991,9.0
1747201629.2714164,5023,4.0
1747201747.8459504,5047,5.0
1747201807.1889358,5061,1.0
1747201826.4278057,5066,5.0
1747201879.123778,5079,8.0
1747201883.864492,5080,7.0
1747201920.9116616,5088,5.0
1747201930.2845,5090,5.0
1747201956.1072617,5095,6.0
1747202119.0419,5132,6.0
1747202136.6033452,5136,6.0
1747202153.3139832,5140,3.0
1747202208.4050593,5151,8.0
1747202213.463511,5152,10.0
1747202222.3880208,5154,8.0
1747202227.4975772,5155,7.0
1747202382.4106178,5187,7.0
1747202428.5321875,5198,5.0
1747202437.7053335,5200,6.0
1747202463.8573365,5205,10.0
1747202472.517787,5207,4.0
1747202500.6235726,5212,7.0
1747202530.5714378,5218,4.0
1747202564.3463514,5225,8.0
1747202624.1119175,5238,8.0
1747202688.4152586,5253,4.0
1747202711.5159864,5258,5.0
1747202726.246802,5262,4.0
1747202738.996108,5265,8.0
1747202847.0114808,5286,9.0
1747202894.8950412,5295,4.0
1747203003.294943,5318,3.0
1747203007.480138,5319,6.0
1747203021.0289614,5322,5.0
1747203032.4308393,5324,8.0
1747203054.0565934,5328,10.0
1747203081.8714988,5334,9.0
1747203222.284248,5362,9.0
1747203257.0205653,5370,7.0
1747203360.2599316,5393,7.0
1747203408.2280073,5402,5.0
1747203414.1269531,5403,8.0
1747203483.882228,5417,7.0
1747203518.125567,5424,5.0
1747203624.4145496,5445,15.0
1747203662.660325,5452,6.0
1747203670.4921587,5454,4.0
1747203685.283505,5457,6.0
1747203694.378221,5459,6.0
1747203892.4080274,5504,6.0
1747203914.6733022,5509,4.0
1747203917.7184505,5510,3.0
1747203947.3184085,5517,5.0
1747203967.9935937,5521,11.0
1747203977.0171533,5523,5.0
1747204070.8418262,5545,6.0
1747204176.8170667,5567,9.0
1747204329.3257217,5604,2.0
1747204503.0023003,5643,9.0
1747204555.8304632,5653,9.0
1747204618.773674,5667,9.0
1747204701.6149123,5687,5.0
1747204854.9896944,5723,9.0
1747204890.3893921,5730,5.0
1747204924.485071,5740,6.0
1747204970.1791854,5752,5.0
1747204981.161662,5755,6.0
1747204988.5099132,5757,4.0
1747204994.2856343,5758,9.0
1747205052.5175295,5772,9.0
1747205094.985674,5781,5.0
1747205129.501023,5789,7.0
1747205311.2758653,5832,1.0
1747205444.7240567,5866,5.0
1747205499.546947,5879,3.0
1747205502.4590306,5880,3.0
1747205507.9046392,5882,2.0
1747205760.0684898,5948,13.0
1747205781.792908,5953,5.0
1747205795.7895508,5956,7.0
1747205826.558079,5964,8.0
1747205886.708618,5981,4.0
1747205921.888792,5990,7.0
